code	url	creator	created_t	last_modified_t	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
7090046311706	https://world.openfoodfacts.org/product/7090046311706	openfoodfacts-contributors	1608983933	1616277640	Dried Peach			200 g	Plastic	plastic		Sunshine Valley	sunshine-valley	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Dried products,Dried plant-based foods,Dried fruits,Dried peaches	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:dried-peaches	Thailand	en:thailand	Thailand	thailand							Norway		Denmark,Finland,Norway,Sweden	Peach, sugar (12%), acidity regulator (citric acid (E330)), preservative (sulphur dioxide (E220)). ALLERGY ADVICE: Contains sulfites.	en:sulphur-dioxide-and-sulphites	en:sulphur-dioxide-and-sulphites						2	en:e220,en:e330	0			0			9	c	3	Fruits and vegetables	Dried fruits	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:dried-peaches	https://static.openfoodfacts.org/images/products/709/004/631/1706/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/nutrition_en.10.400.jpg	https://static.openfoodfacts.org/images/products/709/004/631/1706/nutrition_en.10.200.jpg	1296	305	1296		0	0																																			75	68									2			0.5				0.68	0.272	0																																											9								
8435185953711	https://world.openfoodfacts.org/product/8435185953711	kiliweb	1494579793	1616405941	DR. Pepper Zero							Dr. Pepper	dr-pepper	Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light	en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:colas,en:diet-sodas													Suomi,Ranska	dioxyde de carbone, colorant: caramel (E150D) et anthocyanines, régulateurs d'acidité: acide phosphorique, aròmes: caféine, édulcorants: aspartame et acésulfame-K .								6	en:e150d,en:e163,en:e290,en:e338,en:e950,en:e951	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:diet-sodas	https://static.openfoodfacts.org/images/products/843/518/595/3711/front_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/843/518/595/3711/front_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/843/518/595/3711/front_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/843/518/595/3711/front_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/843/518/595/3711/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/843/518/595/3711/ingredients_fr.6.200.jpg				0	0		0.1	0.1																																			0.1	0.1												0.1				0	0																																												1								
6414893386488	https://world.openfoodfacts.org/product/6414893386488	swipe-studio	1608721152	1608799432					en:composite-carton	en-composite-carton		Kotimaista	kotimaista	Maitotuotteet,Maito,en:Semi-skimmed milks	en:dairies,en:milks,en:semi-skimmed-milks													Suomi																				Milk and dairy products	Milk and yogurt	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-uploaded		en:semi-skimmed-milks																																																																																																																							
6430041495031	https://world.openfoodfacts.org/product/6430041495031	immun	1608789890	1608798341	Vehnä-Ruismaalaisleipä			500 g	kartonki	kartonki		Väyrynen	vayrynen	Leivät	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads													en:Finland	"VEHNÄjauho kotimainen, ruisjauho kotimainen, vesi,oliiviöljy, puhdistamaton merisuola, _ohramallas_"		en:gluten						0		0			0			4	c	3	Cereals and potatoes	Bread	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:breads	https://static.openfoodfacts.org/images/products/643/004/149/5031/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/643/004/149/5031/nutrition_fi.10.200.jpg		219	916		1.9	0.2																																			41.1	0.5												7				1.4	0.56																																												4								
6410530034750	https://world.openfoodfacts.org/product/6410530034750	jumati	1608764031	1608768803	D-vita 50µg		Ravintolisä	200 (110g)	"02 PE-HD,♴"	"02-pe-hd,♴"	1 purkki 02 PE-HD	Vitabalans	vitabalans	Ravintolisät,Vitamiinit	en:dietary-supplements,en:vitamins			Finland	finland	Avainlippu	en:avainlippu					Finland	K-market	Suomi	Makeutusaine (ksylitoli), kolekalsiferoli, emulgointiaine (rasvahappojen magnesiumsuolat), aromit (mansikka, vadelma).					1	0		2	en:e470b,en:e967	0			0					4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:vitamins	https://static.openfoodfacts.org/images/products/641/053/003/4750/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/ingredients_fi.18.400.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/ingredients_fi.18.200.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/nutrition_fi.22.400.jpg	https://static.openfoodfacts.org/images/products/641/053/003/4750/nutrition_fi.22.200.jpg																																																																																																															
6416453071605	https://world.openfoodfacts.org/product/6416453071605	jumati	1572014212	1608768532	Vihreitä kuulia suklaakonvehteja		Suklaakonvehteja, joissa marmeladitäyte (73%)	320 g	en:21 PAP	en-21-pap	1 laatikko 21 PAP	Fazer	fazer	Suklaamakeiset	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies					"EAC,100 % vastuullinen kaakao"	en:eac,fi:100-vastuullinen-kaakao					Suomi	K-market,S-market	Suomi	Sokeri, glukoosisiirappi, vesi, kaakaomassa, kaakaovoi, hyytelöimisaine (E440), happamuudensäätöaineet (E330, E331, E337), _maitorasva_, emulgointiaine (_soijalesitiini_), säilöntäaine (E202), aromit, väri (E141). Saattaa sisältää pähkinää, mantelia ja viljaa. Tummassa suklaassa vähintään 47% kaakaota.	en:milk,en:soybeans	en:milk,en:soybeans	en:gluten,en:nuts	en:gluten,en:nuts				6	en:e141,en:e202,en:e330,en:e331,en:e337,en:e440	0			0			20	e	4	Sugary snacks	Sweets	en:checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:chocolate-candies	https://static.openfoodfacts.org/images/products/641/645/307/1605/front_en.24.400.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/front_en.24.200.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/front_en.24.400.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/front_en.24.200.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/ingredients_en.31.400.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/ingredients_en.31.200.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/641/645/307/1605/nutrition_fi.10.200.jpg	1575	375	1575		9.1	5.5																																			71	58												1.2				0.25	0.1																																												20								
5000159493475	https://world.openfoodfacts.org/product/5000159493475	kiliweb	1512042191	1616878154	Bites bolsa 154 g		Maitosuklaalla (39%) kuorrutettua keksiä (24%) ja pehmeää toffeeta (30%)	154g	Bag	bag		Mars	mars	Naposteltavat,Makeat naposteltavat,Sokerileipomotuotteet	en:snacks,en:sweet-snacks,en:confectioneries					Vihreä piste	en:green-dot					Finland	K-market	Suomi,Ranska,Saksa	sokeri. glukoosisiirappi, _vehnäjauho_. palmun rasva, kaakaovoi, rasvaton _maitojauhe_, kaakaomassa, _laktoosi_, _maitorasva_, herajauhe (_maidosta_), vähärasvainen kaakaojauhe, emulgointiaine (_soijalesitiini_), suola, nostatusaine (E500), luontainen vaniljauute. (Saattaa sisältää: hasselpähkinä, manteli, ohra, kaura)	en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans	en:gluten,en:nuts	en:gluten,en:nuts	38,5g	38.5		1	en:e500	0			0			27	e	4	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:confectioneries	https://static.openfoodfacts.org/images/products/500/015/949/3475/front_fi.50.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/front_fi.50.200.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/front_fi.50.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/front_fi.50.200.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/ingredients_fi.29.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/ingredients_fi.29.200.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/nutrition_fi.51.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/3475/nutrition_fi.51.200.jpg	2068	494	2068		24	14																																			65	50												4.4				0.4	0.16																																												27								
33061801	https://world.openfoodfacts.org/product/33061801	openfoodfacts-contributors	1590160341	1608650345				55g				Barewells	barewells							Ei lisättyä sokeria	en:no-added-sugar							Suomi	_mjölkprotein_, fuktighetsbevarande medel (glycerol), sötningsmedel (maltitol), kollagenpeptider, isomalto-oligosackarider, _hasselnötter_ (7,5 %), vatten, kakaosmör, _mjölkpulver_, kakaomassa, palmfett, kakaopulver, arom, emulgeringsmedel (_sojalecitin_), sötningsmedel (sukralos, acesulfam-K).		en:milk,en:nuts,en:soybeans						4	en:e422,en:e950,en:e955,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded			https://static.openfoodfacts.org/images/products/33061801/front_sv.17.400.jpg	https://static.openfoodfacts.org/images/products/33061801/front_sv.17.200.jpg	https://static.openfoodfacts.org/images/products/33061801/front_sv.17.400.jpg	https://static.openfoodfacts.org/images/products/33061801/front_sv.17.200.jpg	https://static.openfoodfacts.org/images/products/33061801/ingredients_sv.30.400.jpg	https://static.openfoodfacts.org/images/products/33061801/ingredients_sv.30.200.jpg				205	858		9.4	4.1																																			14	1.9																																																																					
6408180736162	https://world.openfoodfacts.org/product/6408180736162	immun	1600591809	1608650126	5 kuidun palat			6 kpl	muovipussi	muovipussi		Vaasan	vaasan	Kasvipohjaiset ruoat ja juomat, Kasvipohjaiset ruoat, Jyvät ja perunat, Leivät, Viipaloidut leivät	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:sliced-breads					Leivottu Suomessa	fi:leivottu-suomessa							en:Finland	Vesi, _täysjyväkaurajauho_, _kaura_ (lese, kuitu), _vehnäjauho_, omena, täysjyväruisjauho, kurpitsansiemen, hiiva, pellavansiemen, _vehnägluteeni_, hirssi, kasviöljy (rypsi, rapsi), jodioitu suola, perunakuitu, mustaherukansiemenrouhe, sakeuttamisaine (E 466), säilöntäaine (E 200) ja jauhonparanne (askorbiinihappo).		en:gluten			25g	25		3	en:e200,en:e300,en:e466	0			0			-4	a	4	Cereals and potatoes	Bread	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:sliced-breads	https://static.openfoodfacts.org/images/products/640/818/073/6162/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/640/818/073/6162/nutrition_fi.10.200.jpg		237	992		6.3	1																																			30	2.8									11			10				1.1	0.44																																												-4								
5000159461849	https://world.openfoodfacts.org/product/5000159461849	openfoodfacts-contributors	1432821067	1611593730	Twix 6*2			"300 g (6 x 2 x 25g ℮)"	Carton,Folie,Green Dot	carton,folie,green-dot		Twix,Mars	twix,mars	"Imbiss, Süßwaren, Konfekt, Riegel, Schokoladenkonfekt, Schokoriegel, Schokoriegel mit Karamell"	en:snacks,en:sweet-snacks,en:confectioneries,en:bars,en:chocolate-candies,en:chocolate-bars,en:caramel-chocolate-bars					Grüner Punkt	en:green-dot					Paris,France,Deutschland,Finland	Simply Market,Edeka,Magasins U,Real,K-market	Suomi,Ranska,Saksa	"Zucker, Glukosesirup, _Weizenmehl_ 17%, Palmfett, Kakaobutter, _Magermilchpulver_, Kakaomasse, _Milchzucker_, Butterreinfett (aus _Milch_) Süßmolkenpulver (aus _Milch_), fettarmer Kakao, Salz, Emulgator (_Sojalecithin_), Backtriebmittel (E500) natürlicher Vanilleextrakt,"	en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans	en:gluten,en:nuts	en:gluten,en:nuts	25g	25		1	en:e500	0			0			27	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:caramel-chocolate-bars	https://static.openfoodfacts.org/images/products/500/015/946/1849/front_de.43.400.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/front_de.43.200.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/front_de.43.400.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/front_de.43.200.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/ingredients_de.36.400.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/ingredients_de.36.200.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/nutrition_de.54.400.jpg	https://static.openfoodfacts.org/images/products/500/015/946/1849/nutrition_de.54.200.jpg	2063	492	2063		24	14																																			65	49												4.4				0.41	0.164																																												27								
6431901240617	https://world.openfoodfacts.org/product/6431901240617	immun	1596939042	1608592240	free from Tumma Siemenlimppu			400 g				Vaasan Moilas	vaasan-moilas	Kasvipohjaiset ruoat ja juomat, Kasvipohjaiset ruoat, Jyvät ja perunat, Leivät, Viipaloidut leivät	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:sliced-breads													en:Finland	Vesi, tattarijauho, siemenet 10 % (auringonkukansiemen EU, pellavansiemen Suomi), maissitärkkelys, riisi (täysjyväjauho, taikinajuuri, tärkkelys), tapiokatärkkelys, peruna (jauho, kuitu), sakeuttamisaineet (E464, E466, E415), kosteudensäilyttäjä (E422), siirappi, psyllium, rypsiöljy, hiiva, karamellisiirappi, sokeri, suola, emulgointiaine (E471), säilöntäaine (E200). Saattaa sisältää pieniä määriä gluteenitonta kauraa.					20g	20		6	en:e200,en:e415,en:e422,en:e464,en:e466,en:e471	0			1		e471-mono-et-diglycerides-d-acides-gras-alimentaires	1	b	4	Cereals and potatoes	Bread	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:sliced-breads	https://static.openfoodfacts.org/images/products/643/190/124/0617/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/643/190/124/0617/nutrition_fi.10.200.jpg		250	1046		7.6	1.1																																			38	2.7									7			4.5				1.1	0.44																																												1								
6413600015338	https://world.openfoodfacts.org/product/6413600015338	jumati	1608515551	1608590639	7UP Free		Sitruuna- ja limettijuoma	1,5L	01 PET,Pantti	01-pet,pantti	"1 1,5L pullo 01 PET  0,40€ pantti"	7UP	7up	Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, Lemon soft drinks, Sweetened beverages, en:artificially-sweetened-beverages	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:artificially-sweetened-beverages,en:sodas,en:fruit-sodas,en:lemon-soft-drinks,en:sweetened-beverages					Sisältää makeutusaineita,Sisältää fenyylialaniinin lähteen	en:contains-a-source-of-phenylalanine,en:with-sweeteners					Finland	K-market	Suomi	Vesi, hiilidioksidi, happamuudensäätöaineet (E330, E296, E331), luontaiset sitruuna - ja limettiaromit, makeutusaineet (aspartaami, E950), säilöntäaine (E211).					250ml	250		7	en:e211,en:e290,en:e296,en:e330,en:e331,en:e950,en:e951	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:sweetened-beverages	https://static.openfoodfacts.org/images/products/641/360/001/5338/front_fi.11.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/front_fi.11.200.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/front_fi.11.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/front_fi.11.200.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/ingredients_fi.13.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/ingredients_fi.13.200.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/nutrition_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/5338/nutrition_fi.15.200.jpg	5	1	5		0	0																																			0	0												0				0.04	0.016																																												1								
6430058882046	https://world.openfoodfacts.org/product/6430058882046	immun	1605691120	1608583495	Artesaani Hapanjuurileipä			330 g	biohajoava	biohajoava		Primula	primula	Vaaleat leivät,hapanjuurileivät	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:white-breads,fi:hapanjuurileivät					Laktoositon,Hyvää Suomesta	en:no-lactose,fi:hyvää-suomesta							en:Finland	_Vehnäjauho_, vesi, luomuruisjauho, vehnägluteeni, oliiviöljy, merisuola, vehnähapantaikina, rapsiöljy, hapate, _ohramallasjauho_. Saattaa sisältää pieniä määriä _seesaminsiemeniä_ ja _maitoproteiinia_.		en:gluten	en:milk,en:sesame-seeds	en:milk,en:sesame-seeds				0		0			0			-1	a	4	Cereals and potatoes	Bread	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		fi:hapanjuurileivät	https://static.openfoodfacts.org/images/products/643/005/888/2046/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/643/005/888/2046/nutrition_fi.10.200.jpg		280	1172		4.8	0.7																																			42.7	0.5									3.5			11				1	0.4																																												-1								
